poem_title,section,slug,path,versions,author_lines,viewport_width,content_width,font_size,font_family,automatic_wraps,affected_lines,affected_line_share,wrap_free
Лотова жена,different,lots-wife,/different/lots-wife,2,86,320,284,17,"""Times New Roman"", Times, serif",35,35,0.406977,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,320,284,16,"""Times New Roman"", Times, serif",28,28,0.325581,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,360,324,18,"""Times New Roman"", Times, serif",26,26,0.302326,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,360,324,17,"""Times New Roman"", Times, serif",20,20,0.232558,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,360,324,16,"""Times New Roman"", Times, serif",12,12,0.139535,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,384,348,18,"""Times New Roman"", Times, serif",20,20,0.232558,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,384,348,17,"""Times New Roman"", Times, serif",11,11,0.127907,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,384,348,16,"""Times New Roman"", Times, serif",5,5,0.058140,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,390,354,18,"""Times New Roman"", Times, serif",18,18,0.209302,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,390,354,17,"""Times New Roman"", Times, serif",10,10,0.116279,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,390,354,16,"""Times New Roman"", Times, serif",4,4,0.046512,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,393,357,18,"""Times New Roman"", Times, serif",17,17,0.197674,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,393,357,17,"""Times New Roman"", Times, serif",9,9,0.104651,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,393,357,16,"""Times New Roman"", Times, serif",4,4,0.046512,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,414,378,18,"""Times New Roman"", Times, serif",9,9,0.104651,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,414,378,17,"""Times New Roman"", Times, serif",4,4,0.046512,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,414,378,16,"""Times New Roman"", Times, serif",1,1,0.011628,false
Лотова жена,different,lots-wife,/different/lots-wife,2,86,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лотова жена,different,lots-wife,/different/lots-wife,2,86,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,320,284,18,"""Times New Roman"", Times, serif",25,25,0.595238,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,320,284,17,"""Times New Roman"", Times, serif",21,21,0.500000,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,320,284,16,"""Times New Roman"", Times, serif",18,18,0.428571,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,360,324,18,"""Times New Roman"", Times, serif",13,13,0.309524,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,360,324,17,"""Times New Roman"", Times, serif",10,10,0.238095,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,360,324,16,"""Times New Roman"", Times, serif",5,5,0.119048,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,384,348,18,"""Times New Roman"", Times, serif",10,10,0.238095,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,384,348,17,"""Times New Roman"", Times, serif",5,5,0.119048,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,384,348,16,"""Times New Roman"", Times, serif",4,4,0.095238,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,390,354,18,"""Times New Roman"", Times, serif",9,9,0.214286,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,390,354,17,"""Times New Roman"", Times, serif",5,5,0.119048,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,390,354,16,"""Times New Roman"", Times, serif",3,3,0.071429,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,393,357,18,"""Times New Roman"", Times, serif",8,8,0.190476,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,393,357,17,"""Times New Roman"", Times, serif",5,5,0.119048,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,393,357,16,"""Times New Roman"", Times, serif",3,3,0.071429,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,414,378,18,"""Times New Roman"", Times, serif",5,5,0.119048,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,414,378,17,"""Times New Roman"", Times, serif",3,3,0.071429,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,414,378,16,"""Times New Roman"", Times, serif",1,1,0.023810,false
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Виденное сверху,different,seen-from-above,/different/seen-from-above,2,42,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,320,284,18,"""Times New Roman"", Times, serif",5,5,0.064103,false
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,320,284,17,"""Times New Roman"", Times, serif",3,3,0.038462,false
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,320,284,16,"""Times New Roman"", Times, serif",2,2,0.025641,false
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,360,324,18,"""Times New Roman"", Times, serif",2,2,0.025641,false
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,360,324,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,360,324,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,384,348,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,384,348,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,384,348,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,390,354,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,390,354,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,390,354,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,393,357,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,393,357,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,393,357,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,414,378,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,414,378,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Средневековая миниатюра,different,medieval-miniature,/different/medieval-miniature,2,78,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,320,284,18,"""Times New Roman"", Times, serif",39,39,0.557143,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,320,284,17,"""Times New Roman"", Times, serif",36,36,0.514286,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,320,284,16,"""Times New Roman"", Times, serif",28,28,0.400000,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,360,324,18,"""Times New Roman"", Times, serif",26,26,0.371429,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,360,324,17,"""Times New Roman"", Times, serif",18,18,0.257143,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,360,324,16,"""Times New Roman"", Times, serif",7,7,0.100000,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,384,348,18,"""Times New Roman"", Times, serif",15,15,0.214286,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,384,348,17,"""Times New Roman"", Times, serif",7,7,0.100000,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,384,348,16,"""Times New Roman"", Times, serif",6,6,0.085714,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,390,354,18,"""Times New Roman"", Times, serif",9,9,0.128571,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,390,354,17,"""Times New Roman"", Times, serif",7,7,0.100000,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,390,354,16,"""Times New Roman"", Times, serif",6,6,0.085714,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,393,357,18,"""Times New Roman"", Times, serif",9,9,0.128571,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,393,357,17,"""Times New Roman"", Times, serif",7,7,0.100000,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,393,357,16,"""Times New Roman"", Times, serif",6,6,0.085714,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,414,378,18,"""Times New Roman"", Times, serif",7,7,0.100000,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,414,378,17,"""Times New Roman"", Times, serif",6,6,0.085714,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,414,378,16,"""Times New Roman"", Times, serif",3,3,0.042857,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,480,444,18,"""Times New Roman"", Times, serif",1,1,0.014286,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,480,444,17,"""Times New Roman"", Times, serif",1,1,0.014286,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,500,464,18,"""Times New Roman"", Times, serif",1,1,0.014286,false
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Жизнь в присутствии заказчика,different,life-while-you-wait,/different/life-while-you-wait,2,70,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Число пи,different,pi,/different/pi,2,68,320,284,18,"""Times New Roman"", Times, serif",41,39,0.573529,false
Число пи,different,pi,/different/pi,2,68,320,284,17,"""Times New Roman"", Times, serif",36,34,0.500000,false
Число пи,different,pi,/different/pi,2,68,320,284,16,"""Times New Roman"", Times, serif",33,32,0.470588,false
Число пи,different,pi,/different/pi,2,68,360,324,18,"""Times New Roman"", Times, serif",29,28,0.411765,false
Число пи,different,pi,/different/pi,2,68,360,324,17,"""Times New Roman"", Times, serif",24,23,0.338235,false
Число пи,different,pi,/different/pi,2,68,360,324,16,"""Times New Roman"", Times, serif",19,18,0.264706,false
Число пи,different,pi,/different/pi,2,68,384,348,18,"""Times New Roman"", Times, serif",24,23,0.338235,false
Число пи,different,pi,/different/pi,2,68,384,348,17,"""Times New Roman"", Times, serif",18,17,0.250000,false
Число пи,different,pi,/different/pi,2,68,384,348,16,"""Times New Roman"", Times, serif",15,14,0.205882,false
Число пи,different,pi,/different/pi,2,68,390,354,18,"""Times New Roman"", Times, serif",22,21,0.308824,false
Число пи,different,pi,/different/pi,2,68,390,354,17,"""Times New Roman"", Times, serif",18,17,0.250000,false
Число пи,different,pi,/different/pi,2,68,390,354,16,"""Times New Roman"", Times, serif",11,10,0.147059,false
Число пи,different,pi,/different/pi,2,68,393,357,18,"""Times New Roman"", Times, serif",22,21,0.308824,false
Число пи,different,pi,/different/pi,2,68,393,357,17,"""Times New Roman"", Times, serif",17,16,0.235294,false
Число пи,different,pi,/different/pi,2,68,393,357,16,"""Times New Roman"", Times, serif",10,9,0.132353,false
Число пи,different,pi,/different/pi,2,68,414,378,18,"""Times New Roman"", Times, serif",17,16,0.235294,false
Число пи,different,pi,/different/pi,2,68,414,378,17,"""Times New Roman"", Times, serif",11,10,0.147059,false
Число пи,different,pi,/different/pi,2,68,414,378,16,"""Times New Roman"", Times, serif",5,5,0.073529,false
Число пи,different,pi,/different/pi,2,68,480,444,18,"""Times New Roman"", Times, serif",4,4,0.058824,false
Число пи,different,pi,/different/pi,2,68,480,444,17,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,480,444,16,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,500,464,18,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,500,464,17,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,500,464,16,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,535,499,18,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,535,499,17,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,535,499,16,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,536,500,18,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,536,500,17,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,536,500,16,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,760,724,18,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,760,724,17,"""Times New Roman"", Times, serif",2,2,0.029412,false
Число пи,different,pi,/different/pi,2,68,760,724,16,"""Times New Roman"", Times, serif",2,2,0.029412,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,320,284,18,"""Times New Roman"", Times, serif",20,20,0.400000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,320,284,17,"""Times New Roman"", Times, serif",17,17,0.340000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,320,284,16,"""Times New Roman"", Times, serif",9,9,0.180000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,360,324,18,"""Times New Roman"", Times, serif",6,6,0.120000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,360,324,17,"""Times New Roman"", Times, serif",5,5,0.100000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,360,324,16,"""Times New Roman"", Times, serif",4,4,0.080000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,384,348,18,"""Times New Roman"", Times, serif",5,5,0.100000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,384,348,17,"""Times New Roman"", Times, serif",2,2,0.040000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,384,348,16,"""Times New Roman"", Times, serif",1,1,0.020000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,390,354,18,"""Times New Roman"", Times, serif",4,4,0.080000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,390,354,17,"""Times New Roman"", Times, serif",2,2,0.040000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,390,354,16,"""Times New Roman"", Times, serif",1,1,0.020000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,393,357,18,"""Times New Roman"", Times, serif",4,4,0.080000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,393,357,17,"""Times New Roman"", Times, serif",2,2,0.040000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,393,357,16,"""Times New Roman"", Times, serif",1,1,0.020000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,414,378,18,"""Times New Roman"", Times, serif",2,2,0.040000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,414,378,17,"""Times New Roman"", Times, serif",1,1,0.020000,false
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Сношения с умершими,different,dealings-with-the-dead,/different/dealings-with-the-dead,2,50,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Отсутствие,semicolon,absence,/semicolon/absence,1,33,320,284,18,"""Times New Roman"", Times, serif",12,12,0.363636,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,320,284,17,"""Times New Roman"", Times, serif",8,8,0.242424,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,320,284,16,"""Times New Roman"", Times, serif",6,6,0.181818,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,360,324,18,"""Times New Roman"", Times, serif",5,5,0.151515,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,360,324,17,"""Times New Roman"", Times, serif",3,3,0.090909,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,360,324,16,"""Times New Roman"", Times, serif",2,2,0.060606,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,384,348,18,"""Times New Roman"", Times, serif",3,3,0.090909,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,384,348,17,"""Times New Roman"", Times, serif",2,2,0.060606,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,384,348,16,"""Times New Roman"", Times, serif",1,1,0.030303,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,390,354,18,"""Times New Roman"", Times, serif",3,3,0.090909,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,390,354,17,"""Times New Roman"", Times, serif",2,2,0.060606,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,390,354,16,"""Times New Roman"", Times, serif",1,1,0.030303,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,393,357,18,"""Times New Roman"", Times, serif",3,3,0.090909,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,393,357,17,"""Times New Roman"", Times, serif",2,2,0.060606,false
Отсутствие,semicolon,absence,/semicolon/absence,1,33,393,357,16,"""Times New Roman"", Times, serif",1,1,0.030303,false
